55.04811547714515, 33.99122807017544
56.01042502004812, 33.771929824561404
57.26142742582198, 33.59649122807017
59.089815557337616, 33.1578947368421
60.67762630312751, 32.89473684210526
61.78428227746592, 32.675438596491226
63.997594226142745, 32.19298245614035
65.39294306335205, 31.929824561403507
66.78829190056135, 31.622807017543856
68.71291098636729, 31.31578947368421
69.67522052927025, 31.052631578947366
72.17722534081797, 30.57017543859649
73.90938251804332, 30.263157894736842
75.06415396952687, 29.912280701754383
76.07457898957499, 29.69298245614035
78.72093023255815, 29.25438596491228
81.07858861267042, 28.859649122807017
83.43624699278269, 28.55263157894737
85.69767441860466, 28.24561403508772
87.86287089013634, 27.89473684210526
90.26864474739375, 27.675438596491226
93.05934242181235, 27.280701754385966
95.12830793905374, 27.06140350877193
97.53408179631117, 26.885964912280702
99.55493183640738, 26.535087719298247
101.86447473937451, 26.184210526315788
104.07778668805133, 25.921052631578945
106.5316760224539, 25.526315789473685
108.26383319967925, 25.263157894736842
110.18845228548517, 25
112.16118684843627, 24.69298245614035
113.700882117081, 24.473684210526315
114.80753809141942, 24.342105263157894
