-14.541231338668197, 11.944842681129629
-13.049385013918322, 12.640582131064313
-11.421924863437862, 13.405883745778269
-9.997838330696526, 14.032119932004605
-7.759786118431201, 14.86739601899442
-5.251071704985737, 16.2584626113672
-2.7420745663997614, 17.441196115827772
-0.23307742781378948, 18.623929620288358
2.954177322852086, 20.015585223370536
5.598788287168642, 21.267880892610393
8.582386694954888, 22.728804155117146
12.44808754112768, 24.190493131546116
16.44911948789053, 25.930077360666573
20.51828819351594, 27.46138740294576
23.230941674981533, 28.574853247981753
26.48567349251545, 30.244345202684475
32.25015638234335, 32.541015760748564
35.843969885060446, 34.349690946080784
39.43787762949107, 36.0889217687756
42.15071959438366, 37.06349888853679
45.677244513659744, 38.45544899697366
48.932259056334175, 39.91660786376418
52.458407008756225, 41.58633542275065
55.8483756851667, 43.60316699278226
58.49279816605625, 44.99435138729692
60.9341297543472, 46.038137265411756
62.96852562373289, 46.94268101182615
64.93506745939654, 47.847165857169614
