2.1815823605706868, 35.27984435797664
7.084306095979244, 39.47143968871595
12.077821011673148, 44.1428793774319
16.980544747081712, 48.2144747081712
22.337224383916993, 49.76529182879377
27.239948119325543, 51.19688715953307
32.142671854734104, 52.26848249027237
36.954604409857325, 53.220233463035015
42.220492866407255, 52.851206225680926
47.21400778210116, 52.84264591439688
52.20752269779507, 51.994085603112836
57.01945525291828, 51.74583657587548
62.28534370946821, 51.136809338521395
67.00648508430608, 51.00871595330739
72.09079118028534, 50.63999999999999
